invoiceno,invoicedate,customerid,sales
547785,2011-03-25 11:41:00,13097.0,11.8
547785,2011-03-25 11:41:00,13097.0,3.95
547785,2011-03-25 11:41:00,13097.0,4.95
547785,2011-03-25 11:41:00,13097.0,38.25
547785,2011-03-25 11:41:00,13097.0,5.9
547785,2011-03-25 11:41:00,13097.0,8.4
547785,2011-03-25 11:41:00,13097.0,59.400000000000006
547785,2011-03-25 11:41:00,13097.0,5.0
547785,2011-03-25 11:41:00,13097.0,4.5
547785,2011-03-25 11:41:00,13097.0,6.75
547785,2011-03-25 11:41:00,13097.0,4.95
547785,2011-03-25 11:41:00,13097.0,4.95
547785,2011-03-25 11:41:00,13097.0,5.85
547785,2011-03-25 11:41:00,13097.0,4.95
547785,2011-03-25 11:41:00,13097.0,4.95
547785,2011-03-25 11:41:00,13097.0,8.94
547785,2011-03-25 11:41:00,13097.0,3.9
547785,2011-03-25 11:41:00,13097.0,17.0
547785,2011-03-25 11:41:00,13097.0,17.0
547785,2011-03-25 11:41:00,13097.0,17.0
547785,2011-03-25 11:41:00,13097.0,9.9
547785,2011-03-25 11:41:00,13097.0,16.5
547785,2011-03-25 11:41:00,13097.0,9.95
547785,2011-03-25 11:41:00,13097.0,11.9
547785,2011-03-25 11:41:00,13097.0,0.95
547785,2011-03-25 11:41:00,13097.0,15.0
547785,2011-03-25 11:41:00,13097.0,7.5
547785,2011-03-25 11:41:00,13097.0,6.95
547785,2011-03-25 11:41:00,13097.0,4.25
547785,2011-03-25 11:41:00,13097.0,4.25
547785,2011-03-25 11:41:00,13097.0,4.25
547785,2011-03-25 11:41:00,13097.0,17.0
547785,2011-03-25 11:41:00,13097.0,16.95
547785,2011-03-25 11:41:00,13097.0,33.9
547786,2011-03-25 11:44:00,14587.0,5.95
547786,2011-03-25 11:44:00,14587.0,7.5
547786,2011-03-25 11:44:00,14587.0,7.6499999999999995
547786,2011-03-25 11:44:00,14587.0,3.3
547786,2011-03-25 11:44:00,14587.0,4.35
547786,2011-03-25 11:44:00,14587.0,4.35
547786,2011-03-25 11:44:00,14587.0,0.85
547786,2011-03-25 11:44:00,14587.0,1.7
547786,2011-03-25 11:44:00,14587.0,1.7
547786,2011-03-25 11:44:00,14587.0,3.3
547786,2011-03-25 11:44:00,14587.0,4.949999999999999
547786,2011-03-25 11:44:00,14587.0,4.949999999999999
547786,2011-03-25 11:44:00,14587.0,4.949999999999999
547786,2011-03-25 11:44:00,14587.0,2.5
547786,2011-03-25 11:44:00,14587.0,0.85
547786,2011-03-25 11:44:00,14587.0,2.55
547786,2011-03-25 11:44:00,14587.0,4.15
547786,2011-03-25 11:44:00,14587.0,4.15
547786,2011-03-25 11:44:00,14587.0,8.3
547786,2011-03-25 11:44:00,14587.0,1.25
547786,2011-03-25 11:44:00,14587.0,2.5
547786,2011-03-25 11:44:00,14587.0,1.26
547786,2011-03-25 11:44:00,14587.0,5.9
547786,2011-03-25 11:44:00,14587.0,1.6500000000000001
547786,2011-03-25 11:44:00,14587.0,0.55
547786,2011-03-25 11:44:00,14587.0,1.6500000000000001
547786,2011-03-25 11:44:00,14587.0,1.1
547786,2011-03-25 11:44:00,14587.0,5.1
547786,2011-03-25 11:44:00,14587.0,1.7
547786,2011-03-25 11:44:00,14587.0,1.7
547786,2011-03-25 11:44:00,14587.0,5.0
547786,2011-03-25 11:44:00,14587.0,7.9
547786,2011-03-25 11:44:00,14587.0,1.9500000000000002
547786,2011-03-25 11:44:00,14587.0,1.3
547786,2011-03-25 11:44:00,14587.0,5.9
547786,2011-03-25 11:44:00,14587.0,5.0
547786,2011-03-25 11:44:00,14587.0,1.25
547786,2011-03-25 11:44:00,14587.0,1.25
547786,2011-03-25 11:44:00,14587.0,1.25
547786,2011-03-25 11:44:00,14587.0,1.9500000000000002
547786,2011-03-25 11:44:00,14587.0,1.9500000000000002
547786,2011-03-25 11:44:00,14587.0,7.95
547786,2011-03-25 11:44:00,14587.0,9.9
547786,2011-03-25 11:44:00,14587.0,5.45
547786,2011-03-25 11:44:00,14587.0,0.85
547786,2011-03-25 11:44:00,14587.0,0.85
547786,2011-03-25 11:44:00,14587.0,2.95
547786,2011-03-25 11:44:00,14587.0,8.25
547787,2011-03-25 11:57:00,13139.0,78.0
547787,2011-03-25 11:57:00,13139.0,39.0
547787,2011-03-25 11:57:00,13139.0,97.5
547787,2011-03-25 11:57:00,13139.0,78.0
547787,2011-03-25 11:57:00,13139.0,117.0
547789,2011-03-25 12:04:00,14911.0,10.5
547789,2011-03-25 12:04:00,14911.0,15.6
547789,2011-03-25 12:04:00,14911.0,15.0
547789,2011-03-25 12:04:00,14911.0,17.0
547789,2011-03-25 12:04:00,14911.0,15.600000000000001
547789,2011-03-25 12:04:00,14911.0,20.28
547789,2011-03-25 12:04:00,14911.0,30.0
547789,2011-03-25 12:04:00,14911.0,30.0
547789,2011-03-25 12:04:00,14911.0,25.200000000000003
547789,2011-03-25 12:04:00,14911.0,13.200000000000001
547789,2011-03-25 12:04:00,14911.0,32.849999999999994
547789,2011-03-25 12:04:00,14911.0,10.2
547789,2011-03-25 12:04:00,14911.0,10.2
547789,2011-03-25 12:04:00,14911.0,19.9
547789,2011-03-25 12:04:00,14911.0,13.200000000000001
547789,2011-03-25 12:04:00,14911.0,11.9
547789,2011-03-25 12:04:00,14911.0,15.9
547789,2011-03-25 12:04:00,14911.0,15.9
547789,2011-03-25 12:04:00,14911.0,30.0
547789,2011-03-25 12:04:00,14911.0,10.2
547789,2011-03-25 12:04:00,14911.0,17.85
547789,2011-03-25 12:04:00,14911.0,17.700000000000003
547789,2011-03-25 12:04:00,14911.0,10.08
547789,2011-03-25 12:04:00,14911.0,10.08
547789,2011-03-25 12:04:00,14911.0,10.5
547789,2011-03-25 12:04:00,14911.0,10.2
547789,2011-03-25 12:04:00,14911.0,17.700000000000003
547789,2011-03-25 12:04:00,14911.0,17.700000000000003
547789,2011-03-25 12:04:00,14911.0,10.2
547789,2011-03-25 12:04:00,14911.0,9.899999999999999
547789,2011-03-25 12:04:00,14911.0,15.0
547789,2011-03-25 12:04:00,14911.0,19.799999999999997
547789,2011-03-25 12:04:00,14911.0,15.0
547789,2011-03-25 12:04:00,14911.0,19.9
547789,2011-03-25 12:04:00,14911.0,34.8
547789,2011-03-25 12:04:00,14911.0,17.700000000000003
547789,2011-03-25 12:04:00,14911.0,20.28
547789,2011-03-25 12:04:00,14911.0,16.35
547789,2011-03-25 12:04:00,14911.0,47.400000000000006
547789,2011-03-25 12:04:00,14911.0,16.6
547789,2011-03-25 12:04:00,14911.0,15.0
547789,2011-03-25 12:04:00,14911.0,10.2
547789,2011-03-25 12:04:00,14911.0,7.800000000000001
547790,2011-03-25 12:04:00,12545.0,15.0
547790,2011-03-25 12:04:00,12545.0,17.4
547790,2011-03-25 12:04:00,12545.0,17.4
547790,2011-03-25 12:04:00,12545.0,17.4
547790,2011-03-25 12:04:00,12545.0,17.4
547790,2011-03-25 12:04:00,12545.0,17.0
547790,2011-03-25 12:04:00,12545.0,19.799999999999997
547790,2011-03-25 12:04:00,12545.0,15.0
547790,2011-03-25 12:04:00,12545.0,19.799999999999997
547790,2011-03-25 12:04:00,12545.0,19.799999999999997
547790,2011-03-25 12:04:00,12545.0,16.5
547790,2011-03-25 12:04:00,12545.0,15.0
547790,2011-03-25 12:04:00,12545.0,15.0
547790,2011-03-25 12:04:00,12545.0,15.0
547790,2011-03-25 12:04:00,12545.0,15.0
547790,2011-03-25 12:04:00,12545.0,15.0
547790,2011-03-25 12:04:00,12545.0,13.200000000000001
547790,2011-03-25 12:04:00,12545.0,23.4
547790,2011-03-25 12:04:00,12545.0,30.0
547790,2011-03-25 12:04:00,12545.0,15.0
547790,2011-03-25 12:04:00,12545.0,30.0
547790,2011-03-25 12:04:00,12545.0,10.9
547790,2011-03-25 12:04:00,12545.0,15.0
547790,2011-03-25 12:04:00,12545.0,13.049999999999999
547790,2011-03-25 12:04:00,12545.0,10.2
547790,2011-03-25 12:04:00,12545.0,19.9
547790,2011-03-25 12:04:00,12545.0,12.75
547790,2011-03-25 12:04:00,12545.0,14.850000000000001
547790,2011-03-25 12:04:00,12545.0,12.600000000000001
547790,2011-03-25 12:04:00,12545.0,10.2
547790,2011-03-25 12:04:00,12545.0,10.2
547790,2011-03-25 12:04:00,12545.0,17.700000000000003
547790,2011-03-25 12:04:00,12545.0,17.700000000000003
547790,2011-03-25 12:04:00,12545.0,84.0
547792,2011-03-25 12:07:00,17979.0,9.9
C547791,2011-03-25 12:07:00,17979.0,-19.9
547793,2011-03-25 12:10:00,14758.0,19.9
547793,2011-03-25 12:10:00,14758.0,25.200000000000003
547793,2011-03-25 12:10:00,14758.0,29.9
547793,2011-03-25 12:10:00,14758.0,33.9
547793,2011-03-25 12:10:00,14758.0,17.700000000000003
547793,2011-03-25 12:10:00,14758.0,10.5
547793,2011-03-25 12:10:00,14758.0,24.75
547793,2011-03-25 12:10:00,14758.0,25.5
547793,2011-03-25 12:10:00,14758.0,17.700000000000003
547793,2011-03-25 12:10:00,14758.0,19.799999999999997
547793,2011-03-25 12:10:00,14758.0,15.0
547793,2011-03-25 12:10:00,14758.0,21.9
547793,2011-03-25 12:10:00,14758.0,15.9
547793,2011-03-25 12:10:00,14758.0,15.299999999999999
547793,2011-03-25 12:10:00,14758.0,15.299999999999999
547793,2011-03-25 12:10:00,14758.0,15.299999999999999
547793,2011-03-25 12:10:00,14758.0,30.599999999999998
547793,2011-03-25 12:10:00,14758.0,15.299999999999999
547793,2011-03-25 12:10:00,14758.0,15.299999999999999
547793,2011-03-25 12:10:00,14758.0,17.85
547793,2011-03-25 12:10:00,14758.0,25.5
547793,2011-03-25 12:10:00,14758.0,39.8
547793,2011-03-25 12:10:00,14758.0,14.850000000000001
547793,2011-03-25 12:10:00,14758.0,17.0
547793,2011-03-25 12:10:00,14758.0,25.5
547793,2011-03-25 12:10:00,14758.0,19.9
547793,2011-03-25 12:10:00,14758.0,59.699999999999996
547793,2011-03-25 12:10:00,14758.0,49.9
547794,2011-03-25 12:13:00,14085.0,9.899999999999999
547794,2011-03-25 12:13:00,14085.0,9.899999999999999
547794,2011-03-25 12:13:00,14085.0,9.899999999999999
547794,2011-03-25 12:13:00,14085.0,13.0
547794,2011-03-25 12:13:00,14085.0,3.9000000000000004
547794,2011-03-25 12:13:00,14085.0,10.2
547794,2011-03-25 12:13:00,14085.0,1.3
547794,2011-03-25 12:13:00,14085.0,1.3
547794,2011-03-25 12:13:00,14085.0,1.7
547794,2011-03-25 12:13:00,14085.0,2.55
547794,2011-03-25 12:13:00,14085.0,5.04
547794,2011-03-25 12:13:00,14085.0,5.04
547794,2011-03-25 12:13:00,14085.0,10.5
547794,2011-03-25 12:13:00,14085.0,10.5
547794,2011-03-25 12:13:00,14085.0,5.1
547794,2011-03-25 12:13:00,14085.0,2.55
547794,2011-03-25 12:13:00,14085.0,1.1
547794,2011-03-25 12:13:00,14085.0,8.32
547794,2011-03-25 12:13:00,14085.0,8.32
547794,2011-03-25 12:13:00,14085.0,0.55
547794,2011-03-25 12:13:00,14085.0,3.8500000000000005
547794,2011-03-25 12:13:00,14085.0,18.75
547794,2011-03-25 12:13:00,14085.0,2.1
547794,2011-03-25 12:13:00,14085.0,15.0
547794,2011-03-25 12:13:00,14085.0,14.94
547794,2011-03-25 12:13:00,14085.0,30.0
547794,2011-03-25 12:13:00,14085.0,1.9
547795,2011-03-25 12:21:00,14536.0,0.85
547795,2011-03-25 12:21:00,14536.0,1.7
547795,2011-03-25 12:21:00,14536.0,2.95
547795,2011-03-25 12:21:00,14536.0,51.0
547795,2011-03-25 12:21:00,14536.0,3.95
547795,2011-03-25 12:21:00,14536.0,5.1
547795,2011-03-25 12:21:00,14536.0,2.55
547795,2011-03-25 12:21:00,14536.0,9.9
547795,2011-03-25 12:21:00,14536.0,7.5
547795,2011-03-25 12:21:00,14536.0,9.9
547795,2011-03-25 12:21:00,14536.0,6.75
547795,2011-03-25 12:21:00,14536.0,8.5
547795,2011-03-25 12:21:00,14536.0,9.95
547795,2011-03-25 12:21:00,14536.0,10.0
547795,2011-03-25 12:21:00,14536.0,9.9
547795,2011-03-25 12:21:00,14536.0,8.5
547795,2011-03-25 12:21:00,14536.0,4.95
547795,2011-03-25 12:21:00,14536.0,17.0
547796,2011-03-25 12:34:00,14646.0,90.0
547796,2011-03-25 12:34:00,14646.0,270.0
547796,2011-03-25 12:34:00,14646.0,75.60000000000001
547796,2011-03-25 12:34:00,14646.0,165.0
547796,2011-03-25 12:34:00,14646.0,165.0
547796,2011-03-25 12:34:00,14646.0,72.0
547796,2011-03-25 12:34:00,14646.0,10.0
547796,2011-03-25 12:34:00,14646.0,27.04
547796,2011-03-25 12:34:00,14646.0,25.919999999999998
547796,2011-03-25 12:34:00,14646.0,122.39999999999999
547796,2011-03-25 12:34:00,14646.0,122.39999999999999
547796,2011-03-25 12:34:00,14646.0,127.49999999999999
547796,2011-03-25 12:34:00,14646.0,135.0
C547797,2011-03-25 12:34:00,17460.0,-9.95
C547798,2011-03-25 12:43:00,17204.0,-3.3
C547798,2011-03-25 12:43:00,17204.0,-35.400000000000006
C547798,2011-03-25 12:43:00,17204.0,-35.400000000000006
547799,2011-03-25 12:48:00,17139.0,10.08
547799,2011-03-25 12:48:00,17139.0,10.08
547799,2011-03-25 12:48:00,17139.0,25.5
547799,2011-03-25 12:48:00,17139.0,25.5
547799,2011-03-25 12:48:00,17139.0,25.5
547799,2011-03-25 12:48:00,17139.0,25.5
547799,2011-03-25 12:48:00,17139.0,25.5
547799,2011-03-25 12:48:00,17139.0,19.5
547799,2011-03-25 12:48:00,17139.0,19.5
547799,2011-03-25 12:48:00,17139.0,82.5
547799,2011-03-25 12:48:00,17139.0,16.5
547799,2011-03-25 12:48:00,17139.0,49.5
547799,2011-03-25 12:48:00,17139.0,33.0
547799,2011-03-25 12:48:00,17139.0,49.5
547799,2011-03-25 12:48:00,17139.0,49.5
547799,2011-03-25 12:48:00,17139.0,49.5
547799,2011-03-25 12:48:00,17139.0,82.5
547799,2011-03-25 12:48:00,17139.0,19.5
547799,2011-03-25 12:48:00,17139.0,19.5
547799,2011-03-25 12:48:00,17139.0,51.0
547799,2011-03-25 12:48:00,17139.0,19.5
547800,2011-03-25 12:55:00,14504.0,1.65
547800,2011-03-25 12:55:00,14504.0,1.3
547800,2011-03-25 12:55:00,14504.0,1.25
547800,2011-03-25 12:55:00,14504.0,0.42
547800,2011-03-25 12:55:00,14504.0,0.42
547800,2011-03-25 12:55:00,14504.0,1.7
547800,2011-03-25 12:55:00,14504.0,3.75
547800,2011-03-25 12:55:00,14504.0,1.65
547800,2011-03-25 12:55:00,14504.0,12.75
547800,2011-03-25 12:55:00,14504.0,19.9
547800,2011-03-25 12:55:00,14504.0,8.95
547800,2011-03-25 12:55:00,14504.0,6.95
547800,2011-03-25 12:55:00,14504.0,9.95
547800,2011-03-25 12:55:00,14504.0,17.0
547800,2011-03-25 12:55:00,14504.0,13.52
547800,2011-03-25 12:55:00,14504.0,6.75
547800,2011-03-25 12:55:00,14504.0,2.1
547800,2011-03-25 12:55:00,14504.0,2.55
547800,2011-03-25 12:55:00,14504.0,5.1
547800,2011-03-25 12:55:00,14504.0,4.2
547800,2011-03-25 12:55:00,14504.0,4.2
547800,2011-03-25 12:55:00,14504.0,8.5
547801,2011-03-25 12:57:00,14107.0,18.72
547801,2011-03-25 12:57:00,14107.0,30.599999999999998
547801,2011-03-25 12:57:00,14107.0,14.850000000000001
547801,2011-03-25 12:57:00,14107.0,16.5
547801,2011-03-25 12:57:00,14107.0,21.9
547801,2011-03-25 12:57:00,14107.0,15.0
547801,2011-03-25 12:57:00,14107.0,13.200000000000001
547801,2011-03-25 12:57:00,14107.0,25.5
547801,2011-03-25 12:57:00,14107.0,30.0
547801,2011-03-25 12:57:00,14107.0,30.0
547801,2011-03-25 12:57:00,14107.0,25.200000000000003
547801,2011-03-25 12:57:00,14107.0,10.08
547801,2011-03-25 12:57:00,14107.0,20.4
547801,2011-03-25 12:57:00,14107.0,6.959999999999999
547801,2011-03-25 12:57:00,14107.0,6.959999999999999
547801,2011-03-25 12:57:00,14107.0,45.0
547801,2011-03-25 12:57:00,14107.0,16.5
547801,2011-03-25 12:57:00,14107.0,20.4
547801,2011-03-25 12:57:00,14107.0,19.799999999999997
547801,2011-03-25 12:57:00,14107.0,17.4
547801,2011-03-25 12:57:00,14107.0,15.0
547801,2011-03-25 12:57:00,14107.0,15.299999999999999
547801,2011-03-25 12:57:00,14107.0,35.76
547801,2011-03-25 12:57:00,14107.0,12.5
547801,2011-03-25 12:57:00,14107.0,25.200000000000003
547801,2011-03-25 12:57:00,14107.0,15.299999999999999
547801,2011-03-25 12:57:00,14107.0,15.299999999999999
547801,2011-03-25 12:57:00,14107.0,14.850000000000001
C547802,2011-03-25 13:12:00,12921.0,-3.5999999999999996
547803,2011-03-25 13:23:00,13662.0,17.4
547803,2011-03-25 13:23:00,13662.0,19.8
547803,2011-03-25 13:23:00,13662.0,15.0
547803,2011-03-25 13:23:00,13662.0,15.0
547803,2011-03-25 13:23:00,13662.0,12.600000000000001
547803,2011-03-25 13:23:00,13662.0,17.700000000000003
547803,2011-03-25 13:23:00,13662.0,16.5
547803,2011-03-25 13:23:00,13662.0,16.5
547803,2011-03-25 13:23:00,13662.0,16.5
547803,2011-03-25 13:23:00,13662.0,7.800000000000001
547803,2011-03-25 13:23:00,13662.0,7.800000000000001
547803,2011-03-25 13:23:00,13662.0,7.800000000000001
547803,2011-03-25 13:23:00,13662.0,7.800000000000001
547803,2011-03-25 13:23:00,13662.0,7.800000000000001
547803,2011-03-25 13:23:00,13662.0,7.800000000000001
547803,2011-03-25 13:23:00,13662.0,10.5
547803,2011-03-25 13:23:00,13662.0,23.400000000000002
547804,2011-03-25 13:30:00,16817.0,6.8
547805,2011-03-25 13:35:00,13327.0,19.8
547805,2011-03-25 13:35:00,13327.0,11.7
547805,2011-03-25 13:35:00,13327.0,78.0
547805,2011-03-25 13:35:00,13327.0,10.5
547805,2011-03-25 13:35:00,13327.0,39.0
547805,2011-03-25 13:35:00,13327.0,14.850000000000001
547805,2011-03-25 13:35:00,13327.0,25.200000000000003
547805,2011-03-25 13:35:00,13327.0,12.5
547805,2011-03-25 13:35:00,13327.0,11.9
547805,2011-03-25 13:35:00,13327.0,15.299999999999999
547805,2011-03-25 13:35:00,13327.0,17.85
547805,2011-03-25 13:35:00,13327.0,15.0
547805,2011-03-25 13:35:00,13327.0,16.8
547805,2011-03-25 13:35:00,13327.0,23.8
547805,2011-03-25 13:35:00,13327.0,44.25
547805,2011-03-25 13:35:00,13327.0,22.5
547805,2011-03-25 13:35:00,13327.0,22.5
547805,2011-03-25 13:35:00,13327.0,25.5
547805,2011-03-25 13:35:00,13327.0,6.6000000000000005
547805,2011-03-25 13:35:00,13327.0,25.200000000000003
547805,2011-03-25 13:35:00,13327.0,15.299999999999999
C547806,2011-03-25 13:37:00,12528.0,-4.95
C547806,2011-03-25 13:37:00,12528.0,-1.25
C547807,2011-03-25 13:41:00,14194.0,-1.7
C547807,2011-03-25 13:41:00,14194.0,-2.6
C547808,2011-03-25 13:42:00,13014.0,-11.8
C547808,2011-03-25 13:42:00,13014.0,-7.95
547809,2011-03-25 13:54:00,12748.0,3.75
547809,2011-03-25 13:54:00,12748.0,2.95
547809,2011-03-25 13:54:00,12748.0,2.95
547809,2011-03-25 13:54:00,12748.0,0.85
547809,2011-03-25 13:54:00,12748.0,1.25
547809,2011-03-25 13:54:00,12748.0,1.25
547809,2011-03-25 13:54:00,12748.0,2.55
547809,2011-03-25 13:54:00,12748.0,5.1
547809,2011-03-25 13:54:00,12748.0,5.1
547809,2011-03-25 13:54:00,12748.0,5.1
547809,2011-03-25 13:54:00,12748.0,15.299999999999999
547809,2011-03-25 13:54:00,12748.0,5.1
547809,2011-03-25 13:54:00,12748.0,2.55
547809,2011-03-25 13:54:00,12748.0,2.55
547809,2011-03-25 13:54:00,12748.0,5.1
547809,2011-03-25 13:54:00,12748.0,1.7
547809,2011-03-25 13:54:00,12748.0,7.5
547809,2011-03-25 13:54:00,12748.0,2.5
547809,2011-03-25 13:54:00,12748.0,3.75
547809,2011-03-25 13:54:00,12748.0,1.25
547809,2011-03-25 13:54:00,12748.0,1.25
547809,2011-03-25 13:54:00,12748.0,2.5
547809,2011-03-25 13:54:00,12748.0,2.5
547809,2011-03-25 13:54:00,12748.0,1.7
547809,2011-03-25 13:54:00,12748.0,1.7
547809,2011-03-25 13:54:00,12748.0,4.95
547809,2011-03-25 13:54:00,12748.0,1.65
547809,2011-03-25 13:54:00,12748.0,2.5
547809,2011-03-25 13:54:00,12748.0,1.3
547809,2011-03-25 13:54:00,12748.0,7.5
547809,2011-03-25 13:54:00,12748.0,20.4
547809,2011-03-25 13:54:00,12748.0,3.4799999999999995
547809,2011-03-25 13:54:00,12748.0,17.0
547809,2011-03-25 13:54:00,12748.0,5.8
547809,2011-03-25 13:54:00,12748.0,18.72
547811,2011-03-25 14:01:00,17368.0,20.16
547811,2011-03-25 14:01:00,17368.0,20.16
547811,2011-03-25 14:01:00,17368.0,2.9
547811,2011-03-25 14:01:00,17368.0,1.7
547811,2011-03-25 14:01:00,17368.0,2.1
547811,2011-03-25 14:01:00,17368.0,2.55
547811,2011-03-25 14:01:00,17368.0,1.65
547811,2011-03-25 14:01:00,17368.0,3.3
547811,2011-03-25 14:01:00,17368.0,2.55
547811,2011-03-25 14:01:00,17368.0,15.9
547811,2011-03-25 14:01:00,17368.0,3.9
547811,2011-03-25 14:01:00,17368.0,3.9
547811,2011-03-25 14:01:00,17368.0,7.5
547811,2011-03-25 14:01:00,17368.0,20.4
547811,2011-03-25 14:01:00,17368.0,8.25
547811,2011-03-25 14:01:00,17368.0,46.8
547811,2011-03-25 14:01:00,17368.0,31.200000000000003
547812,2011-03-25 14:06:00,18102.0,1430.9999999999998
547812,2011-03-25 14:06:00,18102.0,1170.4
547812,2011-03-25 14:06:00,18102.0,997.9200000000001
547812,2011-03-25 14:06:00,18102.0,1914.0
547814,2011-03-25 14:19:00,13452.0,295.0
547815,2011-03-25 14:19:00,13520.0,59.4
547815,2011-03-25 14:19:00,13520.0,106.2
547815,2011-03-25 14:19:00,13520.0,59.4
547815,2011-03-25 14:19:00,13520.0,39.599999999999994
547815,2011-03-25 14:19:00,13520.0,53.1
547815,2011-03-25 14:19:00,13520.0,20.0
547815,2011-03-25 14:19:00,13520.0,20.0
547815,2011-03-25 14:19:00,13520.0,5.04
547815,2011-03-25 14:19:00,13520.0,5.04
547815,2011-03-25 14:19:00,13520.0,33.2
547815,2011-03-25 14:19:00,13520.0,33.2
547815,2011-03-25 14:19:00,13520.0,16.6
547815,2011-03-25 14:19:00,13520.0,40.0
547816,2011-03-25 14:30:00,12748.0,7.95
547816,2011-03-25 14:30:00,12748.0,2.1
547816,2011-03-25 14:30:00,12748.0,2.1
547816,2011-03-25 14:30:00,12748.0,2.55
547816,2011-03-25 14:30:00,12748.0,2.55
547816,2011-03-25 14:30:00,12748.0,2.55
547816,2011-03-25 14:30:00,12748.0,2.95
547816,2011-03-25 14:30:00,12748.0,1.25
547816,2011-03-25 14:30:00,12748.0,1.25
547817,2011-03-25 14:34:00,17946.0,5.85
547817,2011-03-25 14:34:00,17946.0,5.85
547817,2011-03-25 14:34:00,17946.0,5.85
547818,2011-03-25 14:39:00,12748.0,5.0
547818,2011-03-25 14:39:00,12748.0,8.5
547818,2011-03-25 14:39:00,12748.0,1.65
547818,2011-03-25 14:39:00,12748.0,2.55
547818,2011-03-25 14:39:00,12748.0,2.95
547818,2011-03-25 14:39:00,12748.0,17.4
547818,2011-03-25 14:39:00,12748.0,2.95
547818,2011-03-25 14:39:00,12748.0,2.55
547818,2011-03-25 14:39:00,12748.0,5.2
547818,2011-03-25 14:39:00,12748.0,25.5
547818,2011-03-25 14:39:00,12748.0,1.95
547819,2011-03-25 14:45:00,12748.0,10.5
547819,2011-03-25 14:45:00,12748.0,25.5
547819,2011-03-25 14:45:00,12748.0,2.55
547819,2011-03-25 14:45:00,12748.0,6.5
547819,2011-03-25 14:45:00,12748.0,2.95
547819,2011-03-25 14:45:00,12748.0,5.04
547819,2011-03-25 14:45:00,12748.0,3.75
547819,2011-03-25 14:45:00,12748.0,3.75
547819,2011-03-25 14:45:00,12748.0,11.8
547819,2011-03-25 14:45:00,12748.0,12.75
547819,2011-03-25 14:45:00,12748.0,5.9
547819,2011-03-25 14:45:00,12748.0,1.95
547819,2011-03-25 14:45:00,12748.0,1.25
547820,2011-03-25 14:46:00,13743.0,30.0
547820,2011-03-25 14:46:00,13743.0,19.799999999999997
547820,2011-03-25 14:46:00,13743.0,39.599999999999994
547820,2011-03-25 14:46:00,13743.0,15.0
547820,2011-03-25 14:46:00,13743.0,23.400000000000002
547820,2011-03-25 14:46:00,13743.0,13.919999999999998
547821,2011-03-25 14:50:00,12621.0,222.0
547821,2011-03-25 14:50:00,12621.0,222.0
547821,2011-03-25 14:50:00,12621.0,222.0
547821,2011-03-25 14:50:00,12621.0,222.0
547821,2011-03-25 14:50:00,12621.0,72.0
547822,2011-03-25 14:53:00,12668.0,35.400000000000006
547822,2011-03-25 14:53:00,12668.0,12.5
547822,2011-03-25 14:53:00,12668.0,76.32000000000001
547822,2011-03-25 14:53:00,12668.0,15.299999999999999
547822,2011-03-25 14:53:00,12668.0,15.299999999999999
547822,2011-03-25 14:53:00,12668.0,17.0
547822,2011-03-25 14:53:00,12668.0,14.850000000000001
547822,2011-03-25 14:53:00,12668.0,15.299999999999999
547822,2011-03-25 14:53:00,12668.0,15.299999999999999
547822,2011-03-25 14:53:00,12668.0,19.799999999999997
547822,2011-03-25 14:53:00,12668.0,10.95
547822,2011-03-25 14:53:00,12668.0,17.88
547822,2011-03-25 14:53:00,12668.0,17.700000000000003
547822,2011-03-25 14:53:00,12668.0,15.0
547822,2011-03-25 14:53:00,12668.0,17.0
547822,2011-03-25 14:53:00,12668.0,17.0
547822,2011-03-25 14:53:00,12668.0,15.0
547822,2011-03-25 14:53:00,12668.0,35.400000000000006
547822,2011-03-25 14:53:00,12668.0,17.700000000000003
547822,2011-03-25 14:53:00,12668.0,19.799999999999997
547822,2011-03-25 14:53:00,12668.0,15.0
547822,2011-03-25 14:53:00,12668.0,17.4
547822,2011-03-25 14:53:00,12668.0,17.4
547822,2011-03-25 14:53:00,12668.0,102.0
547822,2011-03-25 14:53:00,12668.0,15.8
547822,2011-03-25 14:53:00,12668.0,17.700000000000003
547822,2011-03-25 14:53:00,12668.0,17.88
547822,2011-03-25 14:53:00,12668.0,12.5
547822,2011-03-25 14:53:00,12668.0,31.8
547822,2011-03-25 14:53:00,12668.0,15.0
547822,2011-03-25 14:53:00,12668.0,39.0
547822,2011-03-25 14:53:00,12668.0,19.799999999999997
547822,2011-03-25 14:53:00,12668.0,23.4
547822,2011-03-25 14:53:00,12668.0,22.5
547822,2011-03-25 14:53:00,12668.0,17.4
547822,2011-03-25 14:53:00,12668.0,15.0
547822,2011-03-25 14:53:00,12668.0,15.0
547822,2011-03-25 14:53:00,12668.0,30.0
547822,2011-03-25 14:53:00,12668.0,17.34
547822,2011-03-25 14:53:00,12668.0,15.9
547822,2011-03-25 14:53:00,12668.0,10.2
547822,2011-03-25 14:53:00,12668.0,15.299999999999999
547822,2011-03-25 14:53:00,12668.0,19.9
547822,2011-03-25 14:53:00,12668.0,17.0
547822,2011-03-25 14:53:00,12668.0,59.400000000000006
547822,2011-03-25 14:53:00,12668.0,23.4
547822,2011-03-25 14:53:00,12668.0,29.88
547822,2011-03-25 14:53:00,12668.0,83.4
547822,2011-03-25 14:53:00,12668.0,288.0
547825,2011-03-25 15:01:00,12778.0,45.0
